sequence.start,Desorb.Start.Time,CreationTime,eithertime,status,Tube,markes_n,GC_n,either_n,markes_GC,create_desorb,verdict,FileName,sample,user,FullName,id,fuzzy_n,desorb.Start.diff,rowSum,nameBlank,Mixup,kBlank,Cluster
2021-08-14T07:25:31Z,2021-08-14T22:28:50Z,2021-08-14T22:40:16Z,2021-08-14T22:28:50Z,Desorbed NA,15,15,15,15,0,686,NA,Lagg_121_8142021_15.qgd,NA,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Lagg_121_8142021_15.qgd,5edabd56-3b80-437b-a16a-03e8258d7b41,1,34.233333333333334,NA,NA,NA,NA,NA
2021-08-14T07:25:31Z,2021-08-14T23:03:07Z,2021-08-14T23:14:37Z,2021-08-14T23:03:07Z,Desorbed NA,16,16,16,16,0,690,NA,Lagg_120_8142021_16.qgd,NA,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Lagg_120_8142021_16.qgd,5edabd56-3b80-437b-a16a-03e8258d7b41,1,34.28333333333333,NA,NA,NA,NA,NA
2021-08-14T07:25:31Z,2021-08-14T23:38:06Z,2021-08-14T23:49:35Z,2021-08-14T23:38:06Z,Desorbed NA,17,17,17,17,0,689,NA,Lagg_118_8142021_17.qgd,NA,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Lagg_118_8142021_17.qgd,5edabd56-3b80-437b-a16a-03e8258d7b41,1,34.983333333333334,NA,NA,NA,NA,NA
2021-08-14T07:25:31Z,2021-08-15T00:12:43Z,2021-08-15T00:24:00Z,2021-08-15T00:12:43Z,Desorbed NA,18,18,18,18,0,677,NA,Lagg_132_8142021_18.qgd,NA,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Lagg_132_8142021_18.qgd,5edabd56-3b80-437b-a16a-03e8258d7b41,1,34.61666666666667,NA,NA,NA,NA,NA
2021-08-14T07:25:31Z,2021-08-15T00:47:39Z,2021-08-15T00:59:11Z,2021-08-15T00:47:39Z,Desorbed NA,19,19,19,19,0,692,NA,Lagg_113_8142021_19.qgd,NA,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Lagg_113_8142021_19.qgd,5edabd56-3b80-437b-a16a-03e8258d7b41,1,34.93333333333333,NA,NA,NA,NA,NA
2021-08-14T07:25:31Z,2021-08-15T01:22:30Z,2021-08-15T01:34:01Z,2021-08-15T01:22:30Z,Desorbed NA,20,20,20,20,0,691,NA,SC_155_8142021_20.qgd,NA,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/SC_155_8142021_20.qgd,5edabd56-3b80-437b-a16a-03e8258d7b41,1,34.85,NA,NA,NA,NA,NA
2021-08-14T07:25:31Z,2021-08-15T01:57:38Z,2021-08-15T02:08:13Z,2021-08-15T01:57:38Z,Desorbed NA,1,21,21,21,0,635,NA,Blank2_8142021_21.qgd,NA,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Blank2_8142021_21.qgd,5edabd56-3b80-437b-a16a-03e8258d7b41,1,35.13333333333333,NA,NA,NA,NA,NA
2021-08-14T07:25:31Z,2021-08-15T02:31:02Z,2021-08-15T02:41:44Z,2021-08-15T02:31:02Z,Desorbed NA,21,22,22,22,0,642,NA,Corydalis_S5_1_210811_8142021_22.qgd,NA,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Corydalis_S5_1_210811_8142021_22.qgd,5edabd56-3b80-437b-a16a-03e8258d7b41,1,33.4,NA,NA,NA,NA,NA
2021-08-14T07:25:31Z,NA,NA,NA,NA NA,22,23,NA,23,NA,NA,NA,NA,NA,NA,NA,5edabd56-3b80-437b-a16a-03e8258d7b41,1,NA,NA,NA,NA,NA,NA
2021-08-14T07:25:31Z,2021-08-15T03:03:21Z,2021-08-15T03:14:46Z,2021-08-15T03:03:21Z,Desorbed NA,23,24,23,23,1,685,NA,Corydalis_S5_2_210811_8142021_23.qgd,NA,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Corydalis_S5_2_210811_8142021_23.qgd,5edabd56-3b80-437b-a16a-03e8258d7b41,1,NA,NA,NA,NA,NA,NA
2021-08-14T07:25:31Z,2021-08-15T03:35:51Z,2021-08-15T03:47:21Z,2021-08-15T03:35:51Z,Desorbed NA,24,25,24,24,1,690,NA,Corydalis_S5_3_210811_8142021_24.qgd,NA,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Corydalis_S5_3_210811_8142021_24.qgd,5edabd56-3b80-437b-a16a-03e8258d7b41,1,32.5,NA,NA,NA,NA,NA
2021-08-14T07:25:31Z,2021-08-15T04:08:55Z,2021-08-15T04:20:21Z,2021-08-15T04:08:55Z,Desorbed NA,25,26,25,25,1,686,NA,Corydalis_S4_1_210811_8142021_25.qgd,NA,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Corydalis_S4_1_210811_8142021_25.qgd,5edabd56-3b80-437b-a16a-03e8258d7b41,1,33.06666666666667,NA,NA,NA,NA,NA
2021-08-14T07:25:31Z,2021-08-15T04:41:28Z,2021-08-15T04:52:55Z,2021-08-15T04:41:28Z,Desorbed NA,26,27,26,26,1,687,NA,Corydalis_S4_2_210811_8142021_26.qgd,NA,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Corydalis_S4_2_210811_8142021_26.qgd,5edabd56-3b80-437b-a16a-03e8258d7b41,1,32.55,NA,NA,NA,NA,NA
2021-08-14T07:25:31Z,2021-08-15T05:13:40Z,2021-08-15T05:25:08Z,2021-08-15T05:13:40Z,Desorbed NA,27,28,27,27,1,688,NA,Corydalis_S4_3_210811_8142021_27.qgd,NA,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Corydalis_S4_3_210811_8142021_27.qgd,5edabd56-3b80-437b-a16a-03e8258d7b41,1,32.2,NA,NA,NA,NA,NA
2021-08-14T07:25:31Z,2021-08-15T05:45:37Z,2021-08-15T05:57:09Z,2021-08-15T05:45:37Z,Desorbed NA,28,29,28,28,1,692,NA,Corydalis_S3_1_210811_8142021_28.qgd,NA,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Corydalis_S3_1_210811_8142021_28.qgd,5edabd56-3b80-437b-a16a-03e8258d7b41,1,31.95,NA,NA,NA,NA,NA
2021-08-14T07:25:31Z,2021-08-15T06:17:29Z,2021-08-15T06:29:01Z,2021-08-15T06:17:29Z,Desorbed NA,29,30,29,29,1,692,NA,Corydalis_S3_2_210811_8142021_29.qgd,NA,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Corydalis_S3_2_210811_8142021_29.qgd,5edabd56-3b80-437b-a16a-03e8258d7b41,1,31.866666666666667,NA,NA,NA,NA,NA
2021-08-14T07:25:31Z,2021-08-15T06:49:14Z,2021-08-15T07:00:45Z,2021-08-15T06:49:14Z,Desorbed NA,30,31,30,30,1,691,NA,Corydalis_S3_3_210811_8142021_30.qgd,NA,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Corydalis_S3_3_210811_8142021_30.qgd,5edabd56-3b80-437b-a16a-03e8258d7b41,1,31.75,NA,NA,NA,NA,NA
2021-08-14T07:25:31Z,2021-08-15T07:21:48Z,2021-08-15T07:32:21Z,2021-08-15T07:21:48Z,Desorbed NA,31,32,31,31,1,633,NA,Corydalis_S2_1_210811_8142021_31.qgd,NA,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Corydalis_S2_1_210811_8142021_31.qgd,5edabd56-3b80-437b-a16a-03e8258d7b41,1,32.56666666666667,NA,NA,NA,NA,NA
2021-08-14T07:25:31Z,2021-08-15T07:52:27Z,2021-08-15T08:03:55Z,2021-08-15T07:52:27Z,Desorbed NA,32,33,32,32,1,688,NA,Corydalis_S2_2_210811_8142021_32.qgd,NA,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Corydalis_S2_2_210811_8142021_32.qgd,5edabd56-3b80-437b-a16a-03e8258d7b41,1,30.65,NA,NA,NA,NA,NA
2021-08-14T07:25:31Z,2021-08-15T08:23:54Z,2021-08-15T08:35:25Z,2021-08-15T08:23:54Z,Desorbed NA,33,34,33,33,1,691,NA,Corydalis_S2_3_210811_8142021_33.qgd,NA,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Corydalis_S2_3_210811_8142021_33.qgd,5edabd56-3b80-437b-a16a-03e8258d7b41,1,31.45,NA,NA,NA,NA,NA
2021-08-14T07:25:31Z,2021-08-15T08:55:18Z,2021-08-15T09:06:42Z,2021-08-15T08:55:18Z,Desorbed NA,34,35,34,34,1,684,NA,Corydalis_S1_1_210811_8142021_34.qgd,NA,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Corydalis_S1_1_210811_8142021_34.qgd,5edabd56-3b80-437b-a16a-03e8258d7b41,1,31.4,NA,NA,NA,NA,NA
2021-08-14T07:25:31Z,2021-08-15T09:11:07Z,2021-08-15T09:06:42Z,2021-08-15T09:06:42Z,NA NA,35,36,34,34,2,265,NA,Corydalis_S1_1_210811_8142021_34.qgd,NA,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Corydalis_S1_1_210811_8142021_34.qgd,5edabd56-3b80-437b-a16a-03e8258d7b41,1,15.816666666666666,NA,NA,NA,NA,NA
NA,NA,2021-08-12T05:06:20Z,2021-08-12T05:06:20Z,NA NA,NA,NA,19,19,NA,NA,NA,Lupinus_npb_20_6_8112021_19.qgd,NA,NA,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Lupinus argenteus/Lupinus_npb_20_6_8112021_19.qgd,NA,NA,NA,784295020,FALSE,FALSE,FALSE,1
2023-08-31T21:31:45Z,2023-09-01T04:36:14Z,2023-09-01T04:30:57Z,2023-09-01T04:30:57Z,Desorbed NA,1,1,1,1,0,737,NA,JH_Lup_arg_CIN_23-6_8312023_01.qgd,NA,Heiling,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Emitters 2023/JH_Lup_arg_CIN_23-6_8312023_01.qgd,8d3524a0-d44e-49ce-8f1e-db50c497cf35,1,2602.5,331395669,FALSE,FALSE,FALSE,4
2023-08-31T21:31:45Z,2023-09-01T05:06:47Z,2023-09-01T05:11:37Z,2023-09-01T05:06:47Z,Desorbed NA,2,2,2,2,0,130,NA,JH_Lup_arg_CIN_23-7_8312023_02.qgd,NA,Heiling,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Emitters 2023/JH_Lup_arg_CIN_23-7_8312023_02.qgd,8d3524a0-d44e-49ce-8f1e-db50c497cf35,1,1833,188345402,FALSE,FALSE,FALSE,4
2023-08-31T21:31:45Z,2023-09-01T05:42:49Z,2023-09-01T05:47:43Z,2023-09-01T05:42:49Z,Desorbed NA,3,3,3,3,0,126,NA,JH_Lup_arg_CIN_23-8_8312023_03.qgd,NA,Heiling,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Emitters 2023/JH_Lup_arg_CIN_23-8_8312023_03.qgd,8d3524a0-d44e-49ce-8f1e-db50c497cf35,1,2162,183017694,FALSE,FALSE,FALSE,4
2023-08-31T21:31:45Z,2023-09-01T06:18:41Z,2023-09-01T06:23:34Z,2023-09-01T06:18:41Z,Desorbed NA,4,4,4,4,0,127,NA,JH_Lup_arg_CIN_23-10_8312023_04.qgd,NA,Heiling,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Emitters 2023/JH_Lup_arg_CIN_23-10_8312023_04.qgd,8d3524a0-d44e-49ce-8f1e-db50c497cf35,1,2152,139383732,FALSE,FALSE,FALSE,4
2023-08-31T21:31:45Z,2023-09-01T06:54:17Z,2023-09-01T06:59:13Z,2023-09-01T06:54:17Z,Desorbed NA,5,5,5,5,0,124,NA,JH_Lup_arg_CIN_23-11_8312023_05.qgd,NA,Heiling,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Emitters 2023/JH_Lup_arg_CIN_23-11_8312023_05.qgd,8d3524a0-d44e-49ce-8f1e-db50c497cf35,1,2136,347966891,FALSE,FALSE,FALSE,1
2023-08-31T21:31:45Z,2023-09-01T07:29:46Z,2023-09-01T07:34:41Z,2023-09-01T07:29:46Z,Desorbed NA,6,6,6,6,0,125,NA,JH_Lup_arg_CIN_23-12_8312023_06.qgd,NA,Heiling,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Emitters 2023/JH_Lup_arg_CIN_23-12_8312023_06.qgd,8d3524a0-d44e-49ce-8f1e-db50c497cf35,1,2129,119853965,FALSE,FALSE,FALSE,4
2023-08-31T21:31:45Z,2023-09-01T08:06:10Z,2023-09-01T08:11:08Z,2023-09-01T08:06:10Z,Desorbed NA,7,7,7,7,0,122,NA,JH_Lup_arg_CIN_23-13_8312023_07.qgd,NA,Heiling,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Emitters 2023/JH_Lup_arg_CIN_23-13_8312023_07.qgd,8d3524a0-d44e-49ce-8f1e-db50c497cf35,1,2184,91011427,FALSE,FALSE,FALSE,4
2023-08-31T21:31:45Z,2023-09-01T08:41:40Z,2023-09-01T08:46:38Z,2023-09-01T08:41:40Z,Desorbed NA,8,8,8,8,0,122,NA,JH_Lup_arg_CIN_23-14_8312023_08.qgd,NA,Heiling,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Emitters 2023/JH_Lup_arg_CIN_23-14_8312023_08.qgd,8d3524a0-d44e-49ce-8f1e-db50c497cf35,1,2130,222151738,FALSE,FALSE,FALSE,4
2023-08-31T21:31:45Z,2023-09-01T09:17:22Z,2023-09-01T09:22:13Z,2023-09-01T09:17:22Z,Desorbed NA,9,9,9,9,0,129,NA,JH_Lup_arg_CIN_23-15_8312023_09.qgd,NA,Heiling,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Emitters 2023/JH_Lup_arg_CIN_23-15_8312023_09.qgd,8d3524a0-d44e-49ce-8f1e-db50c497cf35,1,2142,249846323,FALSE,FALSE,FALSE,1
2023-08-31T21:31:45Z,2023-09-01T09:53:18Z,2023-09-01T09:58:11Z,2023-09-01T09:53:18Z,Desorbed NA,10,10,10,10,0,127,NA,JH_Lup_arg_CIN_23Air1_8312023_10.qgd,NA,Heiling,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Emitters 2023/JH_Lup_arg_CIN_23Air1_8312023_10.qgd,8d3524a0-d44e-49ce-8f1e-db50c497cf35,1,2156,124089023,FALSE,FALSE,FALSE,4
2023-08-31T21:31:45Z,2023-09-01T10:30:34Z,2023-09-01T10:34:18Z,2023-09-01T10:30:34Z,Desorbed NA,11,11,11,11,0,196,NA,JH_Lup_arg_CIN_23Air2_8312023_11.qgd,NA,Heiling,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Emitters 2023/JH_Lup_arg_CIN_23Air2_8312023_11.qgd,8d3524a0-d44e-49ce-8f1e-db50c497cf35,1,2236,203548936,FALSE,FALSE,FALSE,4
2023-08-31T21:31:45Z,2023-09-01T11:04:53Z,2023-09-01T11:09:46Z,2023-09-01T11:04:53Z,Desorbed NA,12,12,12,12,0,127,NA,JH_Lup_arg_ERB_23-1_8312023_12.qgd,NA,Heiling,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Emitters 2023/JH_Lup_arg_ERB_23-1_8312023_12.qgd,8d3524a0-d44e-49ce-8f1e-db50c497cf35,1,2059,131347272,FALSE,FALSE,FALSE,4
2023-08-31T21:31:45Z,2023-09-01T11:40:28Z,2023-09-01T11:45:16Z,2023-09-01T11:40:28Z,Desorbed NA,13,13,13,13,0,132,NA,JH_Lup_arg_ERB_23-2_8312023_13.qgd,NA,Heiling,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Emitters 2023/JH_Lup_arg_ERB_23-2_8312023_13.qgd,8d3524a0-d44e-49ce-8f1e-db50c497cf35,1,2135,407625373,FALSE,FALSE,FALSE,4
2023-08-31T21:31:45Z,2023-09-01T12:15:55Z,2023-09-01T12:20:49Z,2023-09-01T12:15:55Z,Desorbed NA,14,14,14,14,0,126,NA,JH_Lup_arg_ERB_23-3_8312023_14.qgd,NA,Heiling,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Emitters 2023/JH_Lup_arg_ERB_23-3_8312023_14.qgd,8d3524a0-d44e-49ce-8f1e-db50c497cf35,1,2127,394609440,FALSE,FALSE,FALSE,4
2023-08-31T21:31:45Z,2023-09-01T12:51:34Z,2023-09-01T12:56:31Z,2023-09-01T12:51:34Z,Desorbed NA,15,15,15,15,0,123,NA,JH_Lup_arg_ERB_23-4_8312023_15.qgd,NA,Heiling,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Emitters 2023/JH_Lup_arg_ERB_23-4_8312023_15.qgd,8d3524a0-d44e-49ce-8f1e-db50c497cf35,1,2139,180024812,FALSE,FALSE,FALSE,4
2023-08-31T21:31:45Z,2023-09-01T13:27:42Z,2023-09-01T13:32:08Z,2023-09-01T13:27:42Z,Desorbed NA,16,16,16,16,0,154,NA,JH_Lup_arg_ERB_23-5_8312023_16.qgd,NA,Heiling,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Emitters 2023/JH_Lup_arg_ERB_23-5_8312023_16.qgd,8d3524a0-d44e-49ce-8f1e-db50c497cf35,1,2168,124934284,FALSE,FALSE,FALSE,4
2023-08-31T21:31:45Z,2023-09-01T14:02:50Z,2023-09-01T14:07:41Z,2023-09-01T14:02:50Z,Desorbed NA,17,17,17,17,0,129,NA,JH_Lup_arg_ERB_23-6_8312023_17.qgd,NA,Heiling,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Emitters 2023/JH_Lup_arg_ERB_23-6_8312023_17.qgd,8d3524a0-d44e-49ce-8f1e-db50c497cf35,1,2108,303204479,FALSE,FALSE,FALSE,4
2023-08-31T21:31:45Z,2023-09-01T14:38:32Z,2023-09-01T14:43:27Z,2023-09-01T14:38:32Z,Desorbed NA,18,18,18,18,0,125,NA,JH_Lup_arg_ERB_23-7_8312023_18.qgd,NA,Heiling,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Emitters 2023/JH_Lup_arg_ERB_23-7_8312023_18.qgd,8d3524a0-d44e-49ce-8f1e-db50c497cf35,1,2142,418141826,FALSE,FALSE,FALSE,1
2023-08-31T21:31:45Z,2023-09-01T15:14:22Z,2023-09-01T15:19:05Z,2023-09-01T15:14:22Z,Desorbed NA,19,19,19,19,0,137,NA,JH_Lup_arg_ERB_23-8_8312023_19.qgd,NA,Heiling,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Emitters 2023/JH_Lup_arg_ERB_23-8_8312023_19.qgd,8d3524a0-d44e-49ce-8f1e-db50c497cf35,1,2150,159866597,FALSE,FALSE,FALSE,4
2023-08-31T21:31:45Z,2023-09-01T15:50:18Z,2023-09-01T15:55:12Z,2023-09-01T15:50:18Z,Desorbed NA,20,20,20,20,0,126,NA,JH_Lup_arg_ERB_23-9_8312023_20.qgd,NA,Heiling,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Emitters 2023/JH_Lup_arg_ERB_23-9_8312023_20.qgd,8d3524a0-d44e-49ce-8f1e-db50c497cf35,1,2156,183711523,FALSE,FALSE,FALSE,4
2023-08-31T21:31:45Z,2023-09-01T16:26:58Z,2023-09-01T16:30:59Z,2023-09-01T16:26:58Z,Desorbed NA,21,21,21,21,0,179,NA,Blank1_8312023_21.qgd,NA,Blank,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Emitters 2023/Blank1_8312023_21.qgd,8d3524a0-d44e-49ce-8f1e-db50c497cf35,1,2200,39178658,TRUE,FALSE,TRUE,2
2023-09-01T10:24:42Z,2023-09-01T17:29:14Z,2023-09-01T17:24:16Z,2023-09-01T17:24:16Z,Desorbed NA,1,1,1,1,0,718,NA,JH_Lup_arg_ERB_23-10_912023_01.qgd,NA,Heiling,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Emitters 2023/JH_Lup_arg_ERB_23-10_912023_01.qgd,b6f9659a-3957-43a7-8b8a-da01d7244272,1,3736,173696950,FALSE,FALSE,FALSE,4
2023-09-01T10:24:42Z,2023-09-01T17:59:40Z,2023-09-01T18:04:35Z,2023-09-01T17:59:40Z,Desorbed NA,2,2,2,2,0,125,NA,JH_Lup_arg_ERB_23-11_912023_02.qgd,NA,Heiling,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Emitters 2023/JH_Lup_arg_ERB_23-11_912023_02.qgd,b6f9659a-3957-43a7-8b8a-da01d7244272,1,1826,117932205,FALSE,FALSE,FALSE,4
2023-09-01T10:24:42Z,2023-09-01T18:36:34Z,2023-09-01T18:41:33Z,2023-09-01T18:36:34Z,Desorbed NA,3,3,3,3,0,121,NA,JH_Lup_arg_ERB_23-12_912023_03.qgd,NA,Heiling,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Emitters 2023/JH_Lup_arg_ERB_23-12_912023_03.qgd,b6f9659a-3957-43a7-8b8a-da01d7244272,1,2214,126439483,FALSE,FALSE,FALSE,4
2023-09-01T10:24:42Z,NA,NA,NA,NA NA,4,4,NA,4,NA,NA,NA,NA,NA,NA,NA,b6f9659a-3957-43a7-8b8a-da01d7244272,1,NA,NA,NA,NA,NA,NA
2023-09-01T10:24:42Z,2023-09-01T19:14:08Z,2023-09-01T19:18:58Z,2023-09-01T19:14:08Z,Desorbed NA,5,5,4,4,1,130,NA,JH_Lup_arg_ERB_23-13_912023_04.qgd,NA,Heiling,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Emitters 2023/JH_Lup_arg_ERB_23-13_912023_04.qgd,b6f9659a-3957-43a7-8b8a-da01d7244272,1,NA,231105824,FALSE,FALSE,FALSE,4
2023-09-01T10:24:42Z,2023-09-01T19:51:03Z,2023-09-01T19:55:56Z,2023-09-01T19:51:03Z,Desorbed NA,6,6,5,5,1,127,NA,JH_Lup_arg_ERB_23Air2_912023_05.qgd,NA,Heiling,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Emitters 2023/JH_Lup_arg_ERB_23Air2_912023_05.qgd,b6f9659a-3957-43a7-8b8a-da01d7244272,1,2215,335714860,FALSE,FALSE,FALSE,4
2023-09-01T10:24:42Z,2023-09-01T20:28:26Z,2023-09-01T20:33:24Z,2023-09-01T20:28:26Z,Desorbed NA,7,7,6,6,1,122,NA,JH_Lup_arg_ERB_23Air1_912023_06.qgd,NA,Heiling,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Emitters 2023/JH_Lup_arg_ERB_23Air1_912023_06.qgd,b6f9659a-3957-43a7-8b8a-da01d7244272,1,2243,144575843,FALSE,FALSE,FALSE,4
2023-09-01T10:24:42Z,2023-09-01T21:06:17Z,2023-09-01T21:11:11Z,2023-09-01T21:06:17Z,Desorbed NA,8,8,7,7,1,126,NA,JH_Lup_arg_ELK_23-1_912023_07.qgd,NA,Heiling,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Emitters 2023/JH_Lup_arg_ELK_23-1_912023_07.qgd,b6f9659a-3957-43a7-8b8a-da01d7244272,1,2271,183304933,FALSE,FALSE,FALSE,4
2023-09-01T10:24:42Z,2023-09-01T21:44:22Z,2023-09-01T21:49:16Z,2023-09-01T21:44:22Z,Desorbed NA,9,9,8,8,1,126,NA,JH_Lup_arg_ELK_23-2_912023_08.qgd,NA,Heiling,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Emitters 2023/JH_Lup_arg_ELK_23-2_912023_08.qgd,b6f9659a-3957-43a7-8b8a-da01d7244272,1,2285,136919303,FALSE,FALSE,FALSE,4
2023-09-01T10:24:42Z,2023-09-01T22:22:55Z,2023-09-01T22:27:48Z,2023-09-01T22:22:55Z,Desorbed NA,10,10,9,9,1,127,NA,JH_Lup_arg_ELK_23-3_912023_09.qgd,NA,Heiling,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Emitters 2023/JH_Lup_arg_ELK_23-3_912023_09.qgd,b6f9659a-3957-43a7-8b8a-da01d7244272,1,2313,90109616,FALSE,FALSE,FALSE,4
2023-09-01T10:24:42Z,2023-09-01T23:02:16Z,2023-09-01T23:06:16Z,2023-09-01T23:02:16Z,Desorbed NA,11,11,10,10,1,180,NA,JH_Lup_arg_ELK_23-4_912023_10.qgd,NA,Heiling,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Emitters 2023/JH_Lup_arg_ELK_23-4_912023_10.qgd,b6f9659a-3957-43a7-8b8a-da01d7244272,1,2361,41012416,FALSE,TRUE,TRUE,2
2023-09-01T18:01:09Z,2023-09-02T01:05:37Z,2023-09-02T01:00:15Z,2023-09-02T01:00:15Z,Desorbed NA,1,1,1,1,0,742,NA,JH_Lup_arg_ELK_23-5_912023_01.qgd,NA,Heiling,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Emitters 2023/JH_Lup_arg_ELK_23-5_912023_01.qgd,e842f893-0df6-4bdc-aac2-d03df8fccc99,1,7401,423948320,FALSE,FALSE,FALSE,1
2023-09-01T18:01:09Z,2023-09-02T01:36:04Z,2023-09-02T01:41:00Z,2023-09-02T01:36:04Z,Desorbed NA,2,2,2,2,0,124,NA,JH_Lup_arg_ELK_23-6_912023_02.qgd,NA,Heiling,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Emitters 2023/JH_Lup_arg_ELK_23-6_912023_02.qgd,e842f893-0df6-4bdc-aac2-d03df8fccc99,1,1827,186404697,FALSE,FALSE,FALSE,4
2023-09-01T18:01:09Z,2023-09-02T02:13:14Z,2023-09-02T02:18:16Z,2023-09-02T02:13:14Z,Desorbed NA,3,3,3,3,0,118,NA,JH_Lup_arg_ELK_23-7_912023_03.qgd,NA,Heiling,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Emitters 2023/JH_Lup_arg_ELK_23-7_912023_03.qgd,e842f893-0df6-4bdc-aac2-d03df8fccc99,1,2230,371810351,FALSE,FALSE,FALSE,4
2023-09-01T18:01:09Z,2023-09-02T02:50:14Z,2023-09-02T02:55:01Z,2023-09-02T02:50:14Z,Desorbed NA,4,4,4,4,0,133,NA,JH_Lup_arg_ELK_23-8_912023_04.qgd,NA,Heiling,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Emitters 2023/JH_Lup_arg_ELK_23-8_912023_04.qgd,e842f893-0df6-4bdc-aac2-d03df8fccc99,1,2220,324347383,FALSE,FALSE,FALSE,1
2023-09-01T18:01:09Z,NA,NA,NA,NA NA,5,5,NA,5,NA,NA,NA,NA,NA,NA,NA,e842f893-0df6-4bdc-aac2-d03df8fccc99,1,NA,NA,NA,NA,NA,NA
2023-09-01T18:01:09Z,2023-09-02T03:26:55Z,2023-09-02T03:31:52Z,2023-09-02T03:26:55Z,Desorbed NA,6,6,5,5,1,123,NA,JH_Lup_arg_ELK_23-9_912023_05.qgd,NA,Heiling,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Emitters 2023/JH_Lup_arg_ELK_23-9_912023_05.qgd,e842f893-0df6-4bdc-aac2-d03df8fccc99,1,NA,436963314,FALSE,FALSE,FALSE,1
2023-09-01T18:01:09Z,NA,NA,NA,NA NA,7,7,NA,7,NA,NA,NA,NA,NA,NA,NA,e842f893-0df6-4bdc-aac2-d03df8fccc99,1,NA,NA,NA,NA,NA,NA
